frequency_GHz,gain_dB,frequency_GHz,gain_dB,frequency_GHz,gain_dB
,,,,9.168,13.51802902
,,,,9.169,13.53167592
,,,,9.17,13.54524043
,,,,9.171,13.55873312
,,,,9.172,13.57216421
,,,,9.173,13.58554359
,,,,9.174,13.59888081
,,,,9.175,13.61218511
,,,,9.176,13.62546545
,,,,9.177,13.63873048
,,,,9.178,13.65198861
,,,,9.179,13.66524796
,,,,9.18,13.67851643
,,,,9.181,13.69180168
,,,,9.182,13.70511115
,,,,9.183,13.71845206
,,,,9.184,13.73183147
,,,,9.185,13.74525622
,,,,9.186,13.75873297
,,,,9.187,13.77226823
,,,,9.188,13.78586834
,,,,9.189,13.79953947
,,,,9.19,13.81328765
,,,,9.191,13.82711877
,,,,9.192,13.84103855
,,,,9.193,13.8550526
,,,,9.194,13.86916636
,,,,9.195,13.88338514
,,,,9.196,13.89771413
,,,,9.197,13.91215835
,,,,9.198,13.92672269
,,,,9.199,13.94141188
,,,,9.2,13.95623052
,,,,9.201,13.97118303
,,,,9.202,13.98627369
,,,,9.203,14.0015066
,,,,9.204,14.01688568
,,,,9.205,14.03241467
,,,,9.206,14.04809711
,,,,9.207,14.06393635
,,,,9.208,14.07993551
,,,,9.209,14.0960975
,,,,9.21,14.11242497
,,,,9.211,14.12892034
,,,,9.212,14.14558574
,,,,9.213,14.16242304
,,,,9.214,14.17943381
,,,,9.215,14.19661932
,,,,9.216,14.21398048
,,,,9.217,14.23151791
,,,,9.218,14.24923184
,,,,9.219,14.26712214
,,,,9.22,14.28518828
,,,,9.221,14.30342934
,,,,9.222,14.32184398
,,,,9.223,14.34043044
,,,,9.224,14.3591865
,,,,9.225,14.37810948
,,,,9.226,14.39719625
,,,,9.227,14.41644319
,,,,9.228,14.43584621
,,,,9.229,14.45540071
,,,,9.23,14.47510163
,,,,9.231,14.49494337
,,,,9.232,14.51491988
,,,,9.233,14.53502459
,,,,9.234,14.55525047
,,,,9.235,14.57558999
,,,,9.236,14.59603516
,,,,9.237,14.61657757
,,,,9.238,14.63720836
,,,,9.239,14.65791824
,,,,9.24,14.67869757
,,,,9.241,14.69953633
,,,,9.242,14.72042416
,,,,9.243,14.74135043
,,,,9.244,14.76230421
,,,,9.245,14.78327436
,,,,9.246,14.80424952
,,,,9.247,14.8252182
,,,,9.248,14.84616877
,,,,9.249,14.86708952
,,,,9.25,14.88796871
,,,,9.251,14.90879458
,,,,9.252,14.92955542
,,,,9.253,14.95023959
,,,,9.254,14.97083553
,,,,9.255,14.99133186
,,,,9.256,15.01171734
,,,,9.257,15.03198094
,,,,9.258,15.05211187
,,,,9.259,15.07209957
,,,,9.26,15.09193377
,,,,9.261,15.11160446
,,,,9.262,15.13110199
,,,,9.263,15.15041697
,,,,9.264,15.16954038
,,,,9.265,15.18846351
,,,,9.266,15.20717801
,,,,9.267,15.22567586
,,,,9.268,15.24394937
,,,,9.269,15.26199123
,,,,9.27,15.27979444
,,,,9.271,15.29735233
,,,,9.272,15.31465859
,,,,9.273,15.33170719
,,,,9.274,15.34849246
,,,,9.275,15.36500901
,,,,9.276,15.38125176
,,,,9.277,15.39721592
,,,,9.278,15.41289702
,,,,9.279,15.42829082
,,,,9.28,15.4433934
,,,,9.281,15.45820108
,,,,9.282,15.47271046
,,,,9.283,15.48691841
,,,,9.284,15.50082204
,,,,9.285,15.51441873
,,,,9.286,15.52770611
,,,,9.287,15.54068207
,,,,9.288,15.55334474
,,,,9.289,15.56569251
,,,,9.29,15.57772405
,,,,9.291,15.58943825
,,,,9.292,15.60083429
,,,,9.293,15.6119116
,,,,9.294,15.62266988
,,,,9.295,15.63310911
,,,,9.296,15.64322955
,,,,9.297,15.65303171
,,,,9.298,15.66251641
,,,,9.299,15.67168477
,,,,9.3,15.68053818
,,,,9.301,15.68907834
,,,,9.302,15.69730726
,,,,9.303,15.70522724
,,,,9.304,15.71284091
,,,,9.305,15.72015122
,,,,9.306,15.72716141
,,,,9.307,15.73387509
,,,,9.308,15.74029615
,,,,9.309,15.74642883
,,,,9.31,15.75227771
,,,,9.311,15.75784768
,,,,9.312,15.76314398
,,,,9.313,15.76817217
,,,,9.314,15.77293814
,,,,9.315,15.77744812
,,,,9.316,15.78170866
,,,,9.317,15.78572663
,,,,9.318,15.78950923
,,,,9.319,15.79306397
,,,,9.32,15.79639865
,,,,9.321,15.79952139
,,,,9.322,15.8024406
,,,,9.323,15.80516496
,,,,9.324,15.80770343
,,,,9.325,15.8100652
,,,,9.326,15.81225975
,,,,9.327,15.81429673
,,,,9.328,15.81618604
,,,,9.329,15.81793775
,,,,9.33,15.81956211
,,,,9.331,15.82106951
,,,,9.332,15.82247046
,,,,9.333,15.82377558
,,,,9.334,15.82499554
,,,,9.335,15.82614107
,,,,9.336,15.82722291
,,,,9.337,15.82825176
,,,,9.338,15.82923831
,,,,9.339,15.83019312
,,,,9.34,15.83112665
,,,,9.341,15.8320492
,,,,9.342,15.83297089
,,,,9.343,15.83390159
,,,,9.344,15.83485094
,,,,9.345,15.83582823
,,,,9.346,15.83684248
,,,,9.347,15.83790228
,,,,9.348,15.83901586
,,,,9.349,15.84019101
,,,,9.35,15.84143505
,,,,9.351,15.84275484
,,,,9.352,15.84415671
,,,,9.353,15.84564646
,,,,9.354,15.84722938
,,,,9.355,15.84891016
,,,,9.356,15.85069296
,,,,9.357,15.85258135
,,,,9.358,15.85457836
,,,,9.359,15.85668642
,,,,9.36,15.85890744
,,,,9.361,15.86124277
,,,,9.362,15.86369324
,,,,9.363,15.86625917
,,,,9.364,15.86894042
,,,,9.365,15.87173639
,,,,9.366,15.87464606
,,,,9.367,15.87766803
,,,,9.368,15.88080054
,,,,9.369,15.88404153
,,,,9.37,15.88738866
,,,,9.371,15.89083935
,,,,9.372,15.89439083
,,,,9.373,15.89804018
,,,,9.374,15.90178432
,,,,9.375,15.90562012
,,,,9.376,15.90954438
,,,,9.377,15.91355388
,,,,9.378,15.91764541
,,,,9.379,15.9218158
,,,,9.38,15.92606191
,,,,9.381,15.93038071
,,,,9.382,15.93476924
,,,,9.383,15.93922466
,,,,9.384,15.94374425
,,,,9.385,15.94832541
,,,,9.386,15.95296568
,,,,9.387,15.95766273
,,,,9.388,15.96241439
,,,,9.389,15.96721858
,,,,9.39,15.97207339
,,,,9.391,15.97697703
,,,,9.392,15.9819278
,,,,9.393,15.98692413
,,,,9.394,15.99196456
,,,,9.395,15.99704768
,,,,9.396,16.00217221
,,,,9.397,16.00733688
,,,,9.398,16.01254052
,,,,9.399,16.01778197
,,,,9.4,16.02306013
,,,,9.401,16.02837389
,,,,9.402,16.03372218
,,,,9.403,16.0391039
,,,,9.404,16.04451796
,,,,9.405,16.04996325
,,,,9.406,16.05543862
,,,,9.407,16.06094292
,,,,9.408,16.06647492
,,,,9.409,16.07203339
,,,,9.41,16.07761702
,,,,9.411,16.08322448
,,,,9.412,16.08885438
,,,,9.413,16.09450527
,,,,9.414,16.10017568
,,,,9.415,16.10586407
,,,,9.416,16.11156888
,,,,9.417,16.1172885
,,,,9.418,16.1230213
,,,,9.419,16.12876562
,,,,9.42,16.1345198
,,,,9.421,16.14028216
,,,,9.422,16.14605104
,,,,9.423,16.15182478
,,,,9.424,16.15760178
,,,,9.425,16.16338044
,,,,9.426,16.16915926
,,,,9.427,16.17493681
,,,,9.428,16.18071171
,,,,9.429,16.18648274
,,,,9.43,16.19224878
,,,,9.431,16.19800883
,,,,9.432,16.2037621
,,,,9.433,16.20950793
,,,,9.434,16.21524588
,,,,9.435,16.22097574
,,,,9.436,16.2266975
,,,,9.437,16.23241142
,,,,9.438,16.23811802
,,,,9.439,16.24381812
,,,,9.44,16.24951281
,,,,9.441,16.25520351
,,,,9.442,16.26089195
,,,,9.443,16.26658021
,,,,9.444,16.27227067
,,,,9.445,16.27796609
,,,,9.446,16.28366954
,,,,9.447,16.28938445
,,,,9.448,16.29511458
,,,,9.449,16.30086401
,,,,9.45,16.30663712
,,,,9.451,16.3124386
,,,,9.452,16.31827341
,,,,9.453,16.32414675
,,,,9.454,16.33006403
,,,,9.455,16.33603085
,,,,9.456,16.34205293
,,,,9.457,16.34813612
,,,,9.458,16.35428629
,,,,9.459,16.36050932
,,,,9.46,16.36681104
,,,,9.461,16.37319718
,,,,9.462,16.37967327
,,,,9.463,16.38624465
,,,,9.464,16.39291636
,,,,9.465,16.39969308
,,,,9.466,16.4065791
,,,,9.467,16.41357824
,,,,9.468,16.42069382
,,,,9.469,16.42792857
,,,,9.47,16.43528462
,,,,9.471,16.44276343
,,,,9.472,16.45036579
,,,,9.473,16.45809173
,,,,9.474,16.46594055
,,,,9.475,16.47391079
,,,,9.476,16.48200021
,,,,9.477,16.49020579
,,,,9.478,16.49852373
,,,,9.479,16.50694948
,,,,9.48,16.51547774
,,,,9.481,16.52410252
,,,,9.482,16.53281712
,,,,9.483,16.54161422
,,,,9.484,16.55048589
,,,,9.485,16.55942368
,,,,9.486,16.56841861
,,,,9.487,16.57746129
,,,,9.488,16.58654196
,,,,9.489,16.59565052
,,,,9.49,16.60477664
,,,,9.491,16.61390977
,,,,9.492,16.62303926
,,,,9.493,16.63215438
,,,,9.494,16.64124436
,,,,9.495,16.65029852
,,,,9.496,16.65930624
,,,,9.497,16.66825705
,,,,9.498,16.67714068
,,,,9.499,16.6859471
,,,,9.5,16.69466652
,,,,9.501,16.70328948
,,,,9.502,16.71180684
,,,,9.503,16.72020983
,,,,9.504,16.72849005
,,,,9.505,16.7366395
,,,,9.506,16.74465058
,,,,9.507,16.75251613
,,,,9.508,16.76022939
,,,,9.509,16.76778405
,,,,9.51,16.77517423
,,,,9.511,16.78239445
,,,,9.512,16.78943969
,,,,9.513,16.79630532
,,,,9.514,16.80298712
,,,,9.515,16.80948128
,,,,9.516,16.81578437
,,,,9.517,16.82189334
,,,,9.518,16.8278055
,,,,9.519,16.83351851
,,,,9.52,16.83903036
,,,,9.521,16.84433937
,,,,9.522,16.84944417
,,,,9.523,16.8543437
,,,,9.524,16.85903716
,,,,9.525,16.86352403
,,,,9.526,16.86780406
,,,,9.527,16.87187725
,,,,9.528,16.87574382
,,,,9.529,16.87940424
,,,,9.53,16.88285921
,,,,9.531,16.88610962
,,,,9.532,16.88915659
,,,,9.533,16.89200143
,,,,9.534,16.89464567
,,,,9.535,16.897091
,,,,9.536,16.89933935
,,,,9.537,16.90139282
,,,,9.538,16.90325369
,,,,9.539,16.90492446
,,,,9.54,16.90640781
,,,,9.541,16.90770663
,,,,9.542,16.908824
,,,,9.543,16.90976322
,,,,9.544,16.9105278
,,,,9.545,16.91112145
,,,,9.546,16.91154812
,,,,9.547,16.91181199
,,,,9.548,16.91191748
,,,,9.549,16.91186922
,,,,9.55,16.91167213
,,,,9.551,16.91133138
,,,,9.552,16.91085237
,,,,9.553,16.91024079
,,,,9.554,16.90950262
,,,,9.555,16.90864407
,,,,9.556,16.90767167
,,,,9.557,16.9065922
,,,,9.558,16.90541272
,,,,9.559,16.90414058
,,,,9.56,16.90278338
,,,,9.561,16.90134899
,,,,9.562,16.89984553
,,,,9.563,16.89828135
,,,,9.564,16.89666504
,,,,9.565,16.89500538
,,,,9.566,16.89331133
,,,,9.567,16.89159204
,,,,9.568,16.88985676
,,,,9.569,16.88811485
,,,,9.57,16.88637575
,,,,9.571,16.88464893
,,,,9.572,16.88294385
,,,,9.573,16.88126995
,,,,9.574,16.87963657
,,,,9.575,16.87805294
,,,,9.576,16.87652811
,,,,9.577,16.87507093
,,,,9.578,16.87368999
,,,,9.579,16.87239362
,,,,9.58,16.87118977
,,,,9.581,16.87008605
,,,,9.582,16.86908965
,,,,9.583,16.86820732
,,,,9.584,16.86744534
,,,,9.585,16.86680949
,,,,9.586,16.86630502
,,,,9.587,16.86593666
,,,,9.588,16.86570855
,,,,9.589,16.8656243
,,,,9.59,16.86568693
,,,,9.591,16.86589889
,,,,9.592,16.86626206
,,,,9.593,16.86677778
,,,,9.594,16.86744682
,,,,9.595,16.86826943
,,,,9.596,16.86924534
,,,,9.597,16.87037379
,,,,9.598,16.87165358
,,,,9.599,16.87308306
,,,,9.6,16.87466017
,,,,9.601,16.87638249
,,,,9.602,16.87824726
,,,,9.603,16.88025141
,,,,9.604,16.88239163
,,,,9.605,16.88466434
,,,,9.606,16.88706579
,,,,9.607,16.88959205
,,,,9.608,16.89223908
,,,,9.609,16.89500273
,,,,9.61,16.8978788
,,,,9.611,16.90086303
,,,,9.612,16.90395118
,,,,9.613,16.90713901
,,,,9.614,16.91042235
,,,,9.615,16.91379707
,,,,9.616,16.91725914
,,,,9.617,16.92080464
,,,,9.618,16.92442976
,,,,9.619,16.92813083
,,,,9.62,16.93190433
,,,,9.621,16.93574689
,,,,9.622,16.93965531
,,,,9.623,16.94362656
,,,,9.624,16.94765777
,,,,9.625,16.95174627
,,,,9.626,16.95588953
,,,,9.627,16.96008522
,,,,9.628,16.96433117
,,,,9.629,16.96862537
,,,,9.63,16.97296597
,,,,9.631,16.97735128
,,,,9.632,16.98177974
,,,,9.633,16.98624993
,,,,9.634,16.99076055
,,,,9.635,16.99531041
,,,,9.636,16.99989843
,,,,9.637,17.0045236
,,,,9.638,17.009185
,,,,9.639,17.01388178
,,,,9.64,17.01861313
,,,,9.641,17.02337828
,,,,9.642,17.02817648
,,,,9.643,17.03300701
,,,,9.644,17.03786914
,,,,9.645,17.04276213
,,,,9.646,17.04768524
,,,,9.647,17.05263768
,,,,9.648,17.05761863
,,,,9.649,17.06262721
,,,,9.65,17.06766251
,,,,9.651,17.07272352
,,,,9.652,17.07780921
,,,,9.653,17.08291844
,,,,9.654,17.08805
,,,,9.655,17.09320261
,,,,9.656,17.09837492
,,,,9.657,17.10356546
,,,,9.658,17.10877273
,,,,9.659,17.11399511
,,,,9.66,17.11923094
,,,,9.661,17.12447847
,,,,9.662,17.12973588
,,,,9.663,17.13500132
,,,,9.664,17.14027286
,,,,9.665,17.14554856
,,,,9.666,17.15082642
,,,,9.667,17.15610443
,,,,9.668,17.16138058
,,,,9.669,17.16665285
,,,,9.67,17.17191925
,,,,9.671,17.1771778
,,,,9.672,17.18242658
,,,,9.673,17.1876637
,,,,9.674,17.19288735
,,,,9.675,17.19809579
,,,,9.676,17.20328739
,,,,9.677,17.20846059
,,,,9.678,17.21361397
,,,,9.679,17.2187462
,,,,9.68,17.2238561
,,,,9.681,17.22894262
,,,,9.682,17.23400484
,,,,9.683,17.23904199
,,,,9.684,17.24405343
,,,,9.685,17.24903868
,,,,9.686,17.25399738
,,,,9.687,17.25892932
,,,,9.688,17.26383443
,,,,9.689,17.26871275
,,,,9.69,17.27356443
,,,,9.691,17.27838973
,,,,9.692,17.28318901
,,,,9.693,17.2879627
,,,,9.694,17.2927113
,,,,9.695,17.29743536
,,,,9.696,17.30213546
,,,,9.697,17.3068122
,,,,9.698,17.31146619
,,,,9.699,17.31609804
,,,,9.7,17.32070829
,,,,9.701,17.32529749
,,,,9.702,17.3298661
,,,,9.703,17.33441451
,,,,9.704,17.33894304
,,,,9.705,17.34345191
,,,,9.706,17.34794122
,,,,9.707,17.35241097
,,,,9.708,17.35686103
,,,,9.709,17.36129114
,,,,9.71,17.3657009
,,,,9.711,17.37008976
,,,,9.712,17.37445705
,,,,9.713,17.37880191
,,,,9.714,17.38312338
,,,,9.715,17.38742031
,,,,9.716,17.39169143
,,,,9.717,17.39593531
,,,,9.718,17.40015039
,,,,9.719,17.40433496
,,,,9.72,17.40848719
,,,,9.721,17.41260511
,,,,9.722,17.41668663
,,,,9.723,17.42072956
,,,,9.724,17.42473159
,,,,9.725,17.42869033
,,,,9.726,17.4326033
,,,,9.727,17.43646792
,,,,9.728,17.44028157
,,,,9.729,17.44404157
,,,,9.73,17.44774518
,,,,9.731,17.45138965
,,,,9.732,17.45497219
,,,,9.733,17.45849003
,,,,9.734,17.46194038
,,,,9.735,17.46532049
,,,,9.736,17.46862763
,,,,9.737,17.47185914
,,,,9.738,17.4750124
,,,,9.739,17.47808491
,,,,9.74,17.48107422
,,,,9.741,17.48397801
,,,,9.742,17.48679411
,,,,9.743,17.48952045
,,,,9.744,17.49215514
,,,,9.745,17.49469646
,,,,9.746,17.49714288
,,,,9.747,17.49949306
,,,,9.748,17.50174588
,,,,9.749,17.50390045
,,,,9.75,17.50595609
,,,,9.751,17.50791241
,,,,9.752,17.50976925
,,,,9.753,17.51152673
,,,,9.754,17.51318521
,,,,9.755,17.51474538
,,,,9.756,17.51620816
,,,,9.757,17.51757478
,,,,9.758,17.51884675
,,,,9.759,17.52002584
,,,,9.76,17.52111412
,,,,9.761,17.52211391
,,,,9.762,17.52302779
,,,,9.763,17.5238586
,,,,9.764,17.52460939
,,,,9.765,17.52528346
,,,,9.766,17.52588428
,,,,9.767,17.52641551
,,,,9.768,17.52688098
,,,,9.769,17.52728463
,,,,9.77,17.52763053
,,,,9.771,17.5279228
,,,,9.772,17.52816565
,,,,9.773,17.52836326
,,,,9.774,17.52851985
,,,,9.775,17.52863956
,,,,9.776,17.52872646
,,,,9.777,17.52878452
,,,,9.778,17.52881757
,,,,9.779,17.52882926
,,,,9.78,17.52882305
,,,,9.781,17.52880217
,,,,9.782,17.52876959
,,,,9.783,17.52872801
,,,,9.784,17.52867982
,,,,9.785,17.52862711
,,,,9.786,17.52857162
,,,,9.787,17.52851476
,,,,9.788,17.5284576
,,,,9.789,17.52840085
,,,,9.79,17.52834487
,,,,9.791,17.52828968
,,,,9.792,17.52823497
,,,,9.793,17.52818012
,,,,9.794,17.52812418
,,,,9.795,17.52806595
,,,,9.796,17.52800396
,,,,9.797,17.52793652
,,,,9.798,17.52786175
,,,,9.799,17.52777757
,,,,9.8,17.52768181
,,,,9.801,17.52757219
,,,,9.802,17.52744635
,,,,9.803,17.52730192
,,,,9.804,17.52713653
,,,,9.805,17.52694785
,,,,9.806,17.52673363
,,,,9.807,17.5264917
,,,,9.808,17.52622005
,,,,9.809,17.52591679
,,,,9.81,17.52558022
,,,,9.811,17.52520884
,,,,9.812,17.52480136
,,,,9.813,17.5243567
,,,,9.814,17.52387402
,,,,9.815,17.52335273
,,,,9.816,17.52279248
,,,,9.817,17.52219315
,,,,9.818,17.52155488
,,,,9.819,17.52087805
,,,,9.82,17.52016325
,,,,9.821,17.51941132
,,,,9.822,17.51862331
,,,,9.823,17.51780045
,,,,9.824,17.5169442
,,,,9.825,17.51605617
,,,,9.826,17.51513813
,,,,9.827,17.51419201
,,,,9.828,17.51321988
,,,,9.829,17.5122239
,,,,9.83,17.51120636
,,,,9.831,17.51016962
,,,,9.832,17.50911614
,,,,9.833,17.5080484
,,,,9.834,17.50696897
,,,,9.835,17.50588043
,,,,9.836,17.50478538
,,,,9.837,17.50368646
,,,,9.838,17.50258629
,,,,9.839,17.5014875
,,,,9.84,17.50039269
,,,,9.841,17.49930446
,,,,9.842,17.49822537
,,,,9.843,17.49715797
,,,,9.844,17.49610477
,,,,9.845,17.49506823
,,,,9.846,17.4940508
,,,,9.847,17.49305488
,,,,9.848,17.49208284
,,,,9.849,17.491137
,,,,9.85,17.49021968
,,,,9.851,17.48933315
,,,,9.852,17.48847965
,,,,9.853,17.48766142
,,,,9.854,17.48688069
,,,,9.855,17.48613966
,,,,9.856,17.48544056
,,,,9.857,17.48478562
,,,,9.858,17.48417708
,,,,9.859,17.48361723
,,,,9.86,17.48310838
,,,,9.861,17.48265289
,,,,9.862,17.48225319
,,,,9.863,17.48191179
,,,,9.864,17.48163125
,,,,9.865,17.48141426
,,,,9.866,17.48126359
,,,,9.867,17.48118213
,,,,9.868,17.4811729
,,,,9.869,17.48123904
,,,,9.87,17.48138385
,,,,9.871,17.48161076
,,,,9.872,17.48192336
,,,,9.873,17.48232541
,,,,9.874,17.48282082
,,,,9.875,17.48341366
,,,,9.876,17.48410815
,,,,9.877,17.48490867
,,,,9.878,17.48581976
,,,,9.879,17.48684606
,,,,9.88,17.48799237
,,,,9.881,17.48926356
,,,,9.882,17.49066459
,,,,9.883,17.49220049
,,,,9.884,17.49387631
,,,,9.885,17.49569708
,,,,9.886,17.49766784
,,,,9.887,17.49979352
,,,,9.888,17.50207895
,,,,9.889,17.5045288
,,,,9.89,17.50714754
,,,,9.891,17.50993941
,,,,9.892,17.51290835
,,,,9.893,17.51605794
,,,,9.894,17.51939142
,,,,9.895,17.52291155
,,,,9.896,17.52662066
,,,,9.897,17.53052053
,,,,9.898,17.53461242
,,,,9.899,17.53889696
,,,,9.9,17.54337421
,,,,9.901,17.54804354
,,,,9.902,17.55290369
,,,,9.903,17.55795271
,,,,9.904,17.56318795
,,,,9.905,17.5686061
,,,,9.906,17.57420315
,,,,9.907,17.57997439
,,,,9.908,17.5859145
,,,,9.909,17.59201749
,,,,9.91,17.59827675
,,,,9.911,17.60468512
,,,,9.912,17.61123487
,,,,9.913,17.61791779
,,,,9.914,17.62472518
,,,,9.915,17.63164795
,,,,9.916,17.63867664
,,,,9.917,17.64580145
,,,,9.918,17.65301234
,,,,9.919,17.66029902
,,,,9.92,17.66765105
,,,,9.921,17.67505788
,,,,9.922,17.68250885
,,,,9.923,17.68999329
,,,,9.924,17.69750056
,,,,9.925,17.70502003
,,,,9.926,17.71254119
,,,,9.927,17.72005366
,,,,9.928,17.7275472
,,,,9.929,17.73501176
,,,,9.93,17.7424375
,,,,9.931,17.74981482
,,,,9.932,17.75713436
,,,,9.933,17.76438706
,,,,9.934,17.7715641
,,,,9.935,17.77865699
,,,,9.936,17.78565754
,,,,9.937,17.79255786
,,,,9.938,17.79935038
,,,,9.939,17.80602785
,,,,9.94,17.81258336
,,,,9.941,17.8190103
,,,,9.942,17.82530238
,,,,9.943,17.83145364
,,,,9.944,17.83745842
,,,,9.945,17.84331138
,,,,9.946,17.8490075
,,,,9.947,17.85454203
,,,,9.948,17.85991054
,,,,9.949,17.86510888
,,,,9.95,17.87013318
,,,,9.951,17.87497987
,,,,9.952,17.87964563
,,,,9.953,17.88412742
,,,,9.954,17.88842246
,,,,9.955,17.89252824
,,,,9.956,17.89644249
,,,,9.957,17.9001632
,,,,9.958,17.90368862
,,,,9.959,17.90701723
,,,,9.96,17.91014776
,,,,9.961,17.91307919
,,,,9.962,17.91581073
,,,,9.963,17.91834185
,,,,9.964,17.92067226
,,,,9.965,17.92280191
,,,,9.966,17.924731
,,,,9.967,17.92645998
,,,,9.968,17.92798956
,,,,9.969,17.9293207
,,,,9.97,17.93045462
,,,,9.971,17.93139282
,,,,9.972,17.93213706
,,,,9.973,17.93268937
,,,,9.974,17.93305207
,,,,9.975,17.93322777
,,,,9.976,17.93321935
,,,,9.977,17.93303
,,,,9.978,17.93266323
,,,,9.979,17.9321228
,,,,9.98,17.93141283
,,,,9.981,17.9305377
,,,,9.982,17.92950214
,,,,9.983,17.92831116
,,,,9.984,17.92697008
,,,,9.985,17.92548452
,,,,9.986,17.9238604
,,,,9.987,17.92210391
,,,,9.988,17.92022155
,,,,9.989,17.91822004
,,,,9.99,17.91610639
,,,,9.991,17.91388783
,,,,9.992,17.91157178
,,,,9.993,17.9091659
,,,,9.994,17.90667797
,,,,9.995,17.90411594
,,,,9.996,17.90148787
,,,,9.997,17.89880192
,,,,9.998,17.89606627
,,,,9.999,17.89328915
,,,,10,17.89047877
,,,,10.001,17.88764331
,,,,10.002,17.88479085
,,,,10.003,17.88192937
,,,,10.004,17.87906672
,,,,10.005,17.87621056
,,,,10.006,17.87336835
,,,,10.007,17.87054732
,,,,10.008,17.86775444
,,,,10.009,17.86499642
,,,,10.01,17.86227963
,,,,10.011,17.85961017
,,,,10.012,17.85699377
,,,,10.013,17.85443585
,,,,10.014,17.85194145
,,,,10.015,17.84951529
,,,,10.016,17.84716169
,,,,10.017,17.84488467
,,,,10.018,17.84268786
,,,,10.019,17.84057457
,,,,10.02,17.83854777
,,,,10.021,17.83661012
,,,,10.022,17.83476395
,,,,10.023,17.83301134
,,,,10.024,17.83135406
,,,,10.025,17.82979364
,,,,10.026,17.82833135
,,,,10.027,17.82696827
,,,,10.028,17.82570525
,,,,10.029,17.82454298
,,,,10.03,17.82348195
,,,,10.031,17.82252253
,,,,10.032,17.82166495
,,,,10.033,17.82090931
,,,,10.034,17.82025562
,,,,10.035,17.8197038
,,,,10.036,17.81925369
,,,,10.037,17.81890506
,,,,10.038,17.81865765
,,,,10.039,17.81851113
,,,,10.04,17.81846515
,,,,10.041,17.81851933
,,,,10.042,17.81867327
,,,,10.043,17.81892653
,,,,10.044,17.8192787
,,,,10.045,17.81972932
,,,,10.046,17.82027795
,,,,10.047,17.82092414
,,,,10.048,17.82166742
,,,,10.049,17.82250734
,,,,10.05,17.82344343
,,,,10.051,17.82447522
,,,,10.052,17.82560224
,,,,10.053,17.826824
,,,,10.054,17.82814001
,,,,10.055,17.82954975
,,,,10.056,17.8310527
,,,,10.057,17.83264832
,,,,10.058,17.83433605
,,,,10.059,17.83611527
,,,,10.06,17.83798538
,,,,10.061,17.8399457
,,,,10.062,17.84199553
,,,,10.063,17.84413413
,,,,10.064,17.84636069
,,,,10.065,17.84867437
,,,,10.066,17.85107426
,,,,10.067,17.85355939
,,,,10.068,17.85612871
,,,,10.069,17.85878111
,,,,10.07,17.8615154
,,,,10.071,17.8643303
,,,,10.072,17.86722446
,,,,10.073,17.87019642
,,,,10.074,17.87324464
,,,,10.075,17.87636746
,,,,10.076,17.87956315
,,,,10.077,17.88282985
,,,,10.078,17.88616559
,,,,10.079,17.88956832
,,,,10.08,17.89303583
,,,,10.081,17.89656584
,,,,10.082,17.90015594
,,,,10.083,17.90380359
,,,,10.084,17.90750615
,,,,10.085,17.91126088
,,,,10.086,17.91506491
,,,,10.087,17.91891526
,,,,10.088,17.92280888
,,,,10.089,17.92674258
,,,,10.09,17.93071311
,,,,10.091,17.93471711
,,,,10.092,17.93875117
,,,,10.093,17.94281179
,,,,10.094,17.94689541
,,,,10.095,17.95099843
,,,,10.096,17.95511722
,,,,10.097,17.9592481
,,,,10.098,17.9633874
,,,,10.099,17.96753143
,,,,10.1,17.97167652
,,,,10.101,17.97581902
,,,,10.102,17.97995533
,,,,10.103,17.98408187
,,,,10.104,17.98819516
,,,,10.105,17.99229176
,,,,10.106,17.99636834
,,,,10.107,18.00042166
,,,,10.108,18.00444857
,,,,10.109,18.00844605
,,,,10.11,18.0124112
,,,,10.111,18.01634123
,,,,10.112,18.02023349
,,,,10.113,18.02408546
,,,,10.114,18.02789478
,,,,10.115,18.03165918
,,,,10.116,18.03537656
,,,,10.117,18.03904495
,,,,10.118,18.0426625
,,,,10.119,18.04622748
,,,,10.12,18.0497383
,,,,10.121,18.05319348
,,,,10.122,18.05659163
,,,,10.123,18.05993149
,,,,10.124,18.06321189
,,,,10.125,18.06643172
,,,,10.126,18.06959
,,,,10.127,18.07268579
,,,,10.128,18.07571822
,,,,10.129,18.0786865
,,,,10.13,18.08158987
,,,,10.131,18.08442765
,,,,10.132,18.08719918
,,,,10.133,18.08990385
,,,,10.134,18.09254108
,,,,10.135,18.09511034
,,,,10.136,18.0976111
,,,,10.137,18.10004289
,,,,10.138,18.10240525
,,,,10.139,18.10469775
,,,,10.14,18.10691998
,,,,10.141,18.10907155
,,,,10.142,18.11115212
,,,,10.143,18.11316135
,,,,10.144,18.11509895
